Combination_ID	CADD1	CADD2	CADD3	CADD4	Biol_Dist	ISPP_AR_A	ISPP_AR_B	ISPP_AD_A	ISPP_AD_B	ISPP_XL_A	ISPP_XL_B	HIPred_A	HIPred_B	dn_ds_A	dn_ds_B	BP_similarity	MF_similarity	Mentha_dist	KG_dist	Coexpression
testneg_856	2.792	-3	3.96	-3	13.833	0.02	0.719	0.027	0.009	-0.5	-0.5	0.802	0.426	0.315	0.45	0.056	0.923	18.162	1.5	-0.133
testneg_857	0.482	-3	2.641	-3	None	0.027	0.0	0.006	0.0	-0.5	-0.5	0.785	None	0.134	0.343	0.068	0.035	None	1.333	None
testneg_858	3.013	-3	0.324	-3	5.756	0.008	0.093	0.064	0.013	-0.5	-0.5	0.704	0.783	0.129	0.224	0.328	0.698	31.276	1.0	-0.133
testneg_859	3.747	-3	0.672	-3	10.417	0.771	0.747	0.058	0.006	-0.5	-0.5	0.286	0.475	0.421	0.502	0.002	0.238	13.017	2.0	0.458
testneg_860	1.295	-3	0.035	-3	20.919	0.025	0.027	0.029	0.0	-0.5	-0.5	0.558	0.318	0.536	0.359	0.002	0.023	41.431	1.5	None
testneg_861	0.326	-3	1.414	-3	19.444	0.042	0.112	0.644	0.02	-0.5	-0.5	0.605	0.273	0.317	0.939	0.024	0.803	23.72	1.0	0.521
testneg_862	0.695	-3	1.481	-3	18.732	0.082	0.05	0.042	0.0	-0.5	-0.5	0.675	0.148	0.223	0.697	0.166	0.029	35.233	1.5	None
testneg_863	0.671	-3	2.897	-3	15.417	0.017	0.025	0.0	0.025	-0.5	-0.5	0.696	0.729	0.221	0.282	0.001	0.85	58.714	1.0	0.163
testneg_864	0.894	-3	1.534	-3	24.475	0.678	0.006	0.006	0.0	-0.5	-0.5	0.815	0.375	0.328	0.601	0.005	0.77	29.194	1.0	None
testneg_865	-0.979	-3	-0.203	-3	None	0.019	0.054	0.008	0.006	-0.5	-0.5	0.342	0.123	0.366	0.91	None	0.75	38.835	1.0	None
testneg_866	3.359	-3	-0.472	-3	25.309	0.019	0.06	0.0	0.0	-0.5	-0.5	0.228	0.375	0.496	0.184	0.001	None	None	1.5	None
testneg_867	0.385	-3	0.753	-3	4.444	0.036	0.661	0.0	0.122	-0.5	-0.5	0.709	0.382	0.251	0.352	0.091	0.602	25.854	1.0	1.176
testneg_868	-0.784	-3	2.39	-3	4.444	0.0	0.078	0.019	0.006	0.076	-0.5	0.227	0.595	0.573	0.264	None	0.853	21.756	1.0	-0.681
testneg_869	0.288	-3	4.069	-3	5.225	0.059	0.044	0.072	0.0	-0.5	-0.5	0.706	0.708	0.128	0.281	0.065	0.043	33.909	1.5	1.45
testneg_870	0.922	-3	0.371	-3	10.0	0.0	0.006	0.006	0.028	-0.5	-0.5	0.825	0.714	0.202	0.107	0.032	0.942	11.048	1.0	-0.112
testneg_871	0.675	-3	0.047	-3	4.722	0.0	0.076	0.047	0.015	-0.5	-0.5	0.696	0.756	0.222	0.198	0.207	0.063	26.04	1.0	-1.42
testneg_872	0.126	-3	1.553	-3	8.866	0.048	0.016	0.033	0.013	-0.5	-0.5	0.706	0.306	0.291	0.658	0.001	0.0	51.434	1.5	-0.935
testneg_873	-0.006	-3	0.278	-3	None	0.043	None	0.0	None	-0.5	-0.5	0.2	None	0.764	None	None	None	None	None	None
testneg_874	0.72	-3	1.378	-3	20.556	0.066	0.015	0.808	0.0	-0.5	-0.5	0.749	0.17	0.245	0.626	None	0.761	32.21	1.0	-0.344
testneg_875	0.125	-3	0.018	-3	10.833	0.019	0.019	0.0	0.008	-0.5	-0.5	0.581	0.342	0.364	0.366	0.042	0.932	23.771	1.0	None
testneg_876	0.558	-3	-0.14	-3	20.552	0.1	0.655	0.056	0.103	-0.5	-0.5	0.623	0.685	0.098	0.449	0.0	0.0	64.047	1.0	-0.217
testneg_877	-0.257	-3	0.753	-3	10.417	0.0	0.661	0.006	0.122	-0.5	-0.5	0.144	0.382	0.486	0.352	0.026	0.0	None	1.5	None
testneg_878	0.831	-3	2.483	-3	13.514	0.0	0.021	0.006	0.022	-0.5	-0.5	0.148	None	0.616	0.291	0.317	0.586	None	1.0	-0.745
testneg_879	0.146	-3	3.489	-3	18.677	0.033	0.006	0.0	0.006	-0.5	-0.5	0.668	0.281	0.486	0.444	0.0	None	46.758	1.5	-0.407
testneg_880	1.037	-3	4.204	-3	23.688	0.024	0.006	0.0	0.0	-0.5	-0.5	0.171	0.123	1.395	0.807	0.0	0.953	33.781	1.0	1.956
testneg_881	2.678	-3	0.752	-3	None	0.0	0.006	0.0	0.0	-0.5	-0.5	0.177	0.273	0.796	0.845	None	0.031	None	1.5	None
testneg_882	1.029	-3	-0.103	-3	None	None	0.0	None	0.078	-0.5	-0.5	0.146	None	0.38	0.455	None	None	111.114	1.5	None
testneg_883	2.94	-3	3.221	-3	10.417	0.031	0.078	0.112	0.016	-0.5	-0.5	0.744	0.79	0.134	0.362	0.061	0.255	35.683	1.0	0.099
testneg_884	1.646	-3	-0.071	-3	18.677	0.009	0.01	0.021	0.006	-0.5	-0.5	0.692	0.112	0.135	0.43	0.001	0.0	None	1.5	None
testneg_885	0.869	-3	0.326	-3	None	0.037	0.007	0.224	0.0	-0.5	-0.5	0.774	None	0.18	0.516	0.004	None	None	1.5	0.733
testneg_886	3.943	-3	2.469	-3	32.047	0.013	0.006	0.025	0.0	0.143	0.0	0.215	0.123	0.363	0.367	None	0.644	62.417	1.0	None
testneg_887	4.563	-3	0.818	0.545	43.874	0.025	0.087	0.0	0.013	-0.5	-0.5	0.475	0.427	0.09	0.292	0.0	0.013	20.304	1.5	-0.787
testneg_888	0.667	-3	1.203	-3	12.078	0.083	0.012	0.019	0.615	-0.5	-0.5	0.783	0.809	0.183	0.159	0.07	0.866	17.669	1.0	None
testneg_889	0.784	-3	0.178	-3	10.833	0.016	0.016	0.031	0.006	-0.5	-0.5	0.708	0.493	0.116	0.077	0.035	0.663	50.128	1.0	-0.449
testneg_890	0.09	-3	1.145	-3	5.694	0.0	0.034	0.019	0.694	0.285	-0.5	0.783	0.751	0.108	0.243	0.194	0.652	13.19	1.0	1.112
testneg_891	0.598	-3	3.786	0.529	25.905	0.013	0.039	0.013	0.0	-0.5	-0.5	0.825	0.254	0.223	1.165	0.01	0.803	32.038	1.0	None
testneg_892	0.053	-3	1.016	-3	36.249	0.015	0.063	0.0	0.013	-0.5	-0.5	0.274	0.721	0.908	0.538	0.0	0.866	27.62	1.0	None
testneg_893	0.241	-3	-0.569	-3	20.68	0.0	0.009	0.0	0.018	-0.5	-0.5	0.17	0.112	1.258	1.054	0.013	0.0	None	1.333	None
testneg_894	2.254	-3	2.717	-3	None	0.05	0.025	0.021	0.013	-0.5	-0.5	0.524	0.18	0.216	0.223	None	0.647	54.329	1.0	-0.871
testneg_895	1.896	-3	0.143	-0.25	26.037	0.0	None	0.006	None	-0.5	-0.5	0.377	None	0.304	None	None	0.009	None	None	-1.04
testneg_896	3.708	-3	1.334	-3	10.833	0.112	0.013	0.02	0.0	-0.5	-0.5	0.273	0.112	0.939	0.512	0.029	0.0	None	1.5	None
testneg_897	1.487	-3	4.43	-3	16.52	0.0	0.0	0.0	0.0	0.0	-0.5	0.112	0.187	0.812	0.54	0.014	0.0	None	1.5	None
testneg_898	0.5	-3	-0.596	-3	5.694	0.149	0.09	0.056	0.035	-0.5	-0.5	0.505	0.602	0.366	0.378	0.031	0.443	36.418	1.0	0.733
testneg_899	0.61	-3	0.61	0.14	29.635	0.0	0.019	0.0	0.0	-0.5	-0.5	0.554	0.252	0.245	0.704	0.042	0.03	50.138	1.5	0.817
testneg_900	0.703	-3	0.737	0.215	14.204	0.046	0.017	0.059	0.017	-0.5	-0.5	0.809	0.415	0.146	0.134	0.0	0.83	60.865	1.0	1.091
testneg_901	1.332	-3	0.748	-3	10.417	0.019	0.122	0.034	0.025	-0.5	-0.5	0.725	0.473	0.163	0.172	0.001	0.729	24.361	1.0	0.099
testneg_902	0.068	-3	0.37	-3	10.417	0.03	0.158	0.052	0.044	-0.5	-0.5	0.652	0.438	0.216	0.352	0.022	0.273	41.42	1.0	None
testneg_903	-0.097	-3	0.719	-3	26.905	0.0	0.006	0.006	0.053	0.057	-0.5	0.399	0.214	0.264	0.481	0.006	0.0	35.677	1.5	-0.703
testneg_904	8.062	-3	2.258	-3	None	0.006	None	0.053	None	-0.5	-0.5	0.749	None	0.258	None	None	None	None	None	None
testneg_905	2.457	-3	1.025	-3	None	0.039	0.068	0.019	0.0	-0.5	-0.5	0.487	None	0.427	1.376	None	None	74.137	1.667	None
testneg_906	2.842	-3	2.106	-3	10.833	0.027	0.027	0.013	0.05	-0.5	-0.5	0.146	0.441	0.482	0.408	0.017	0.224	65.967	1.0	None
testneg_907	-0.223	-3	0.348	-3	None	0.013	0.0	0.01	0.0	-0.5	-0.5	0.153	0.112	0.584	0.401	None	1.0	11.905	1.0	None
testneg_908	-0.597	-3	0.126	-3	10.749	0.725	0.633	0.022	0.0	-0.5	-0.5	0.425	0.485	0.195	0.153	0.018	0.986	40.256	1.0	None
testneg_909	0.354	-3	0.7	-3	29.994	0.023	0.009	0.006	0.022	-0.5	-0.5	0.18	0.248	0.338	0.244	0.005	0.94	33.24	1.0	2.505
testneg_910	0.286	-3	0.441	-3	10.833	0.01	0.022	0.129	0.0	-0.5	-0.5	0.756	0.231	0.115	0.395	0.095	0.351	30.027	1.0	0.353
testneg_911	0.535	0.535	3.924	-3	11.25	0.0	0.051	0.0	0.108	0.117	-0.5	0.785	0.635	0.137	0.17	0.0	0.366	37.022	1.0	-0.238
testneg_912	-0.333	-1.21	3.648	-3	23.419	0.655	0.043	0.103	0.629	-0.5	-0.5	0.685	0.221	0.449	0.515	0.037	0.004	50.036	1.0	-0.85
testneg_913	-0.114	-3	0.834	-3	None	0.028	0.076	0.0	0.006	-0.5	-0.5	0.35	0.219	0.303	0.235	None	0.0	None	1.5	None
testneg_914	0.169	-3	1.009	-3	10.229	0.019	0.037	0.053	0.013	-0.5	-0.5	0.743	0.35	0.385	0.342	0.104	0.77	25.656	1.0	0.564
testneg_915	-0.109	-3	2.2	-3	9.337	0.026	0.086	0.0	0.049	-0.5	-0.5	0.328	0.771	0.628	0.271	None	None	22.181	3.0	-0.344
testneg_916	-0.28	-3	2.081	-3	11.93	0.059	0.669	0.033	0.026	-0.5	-0.5	0.519	0.337	0.724	0.357	0.025	0.677	34.63	1.0	1.492
testneg_917	1.973	-3	-0.697	-3	None	0.013	0.64	0.019	0.013	-0.5	-0.5	0.146	0.139	0.393	0.458	None	0.024	45.5	1.5	None
testneg_918	0.331	-3	0.545	-3	29.205	0.676	0.032	0.027	0.013	-0.5	-0.5	0.531	None	0.348	0.869	0.353	None	33.005	1.0	0.374
testneg_919	0.493	-3	0.088	-3	9.797	0.049	0.0	0.025	0.013	-0.5	-0.5	0.605	0.213	0.216	0.583	0.0	0.723	35.132	1.0	-0.513
testneg_920	-0.445	-3	0.284	-1.208	23.688	0.0	0.006	0.0	0.032	-0.5	-0.5	0.112	0.123	0.469	0.387	0.06	0.12	42.273	1.5	0.733
testneg_921	3.475	-3	-0.455	-3	19.816	0.0	0.006	0.0	0.0	-0.5	-0.5	0.368	0.123	0.352	0.48	0.011	0.003	None	1.5	None
testneg_922	0.09	0.09	-0.205	-3	11.778	0.0	0.669	0.019	0.0	0.285	-0.5	0.783	0.692	0.108	0.509	0.041	0.012	21.641	1.0	2.02
testneg_923	1.646	-3	0.274	-3	25.305	0.028	0.019	0.019	0.021	-0.5	-0.5	0.693	0.6	0.102	0.202	0.185	0.78	37.944	1.0	-0.407
testneg_924	2.767	-3	1.094	-3	11.667	0.037	0.0	0.0	0.0	-0.5	-0.5	0.749	0.146	0.17	0.441	0.02	0.0	None	1.5	None
testneg_925	0.62	-3	-0.604	-3	13.333	0.073	0.026	0.013	0.0	-0.5	-0.5	0.743	0.336	0.778	0.359	0.01	0.506	38.463	1.0	None
testneg_926	-0.041	-3	1.451	-3	10.0	0.04	0.0	0.619	0.0	-0.5	-0.5	0.735	0.238	0.246	0.326	0.181	0.138	55.568	1.0	None
testneg_927	0.474	-3	0.018	-3	12.639	0.098	0.055	0.022	0.6	-0.5	-0.5	0.662	0.793	0.254	0.171	0.015	0.0	46.193	1.0	-0.808
testneg_928	0.605	-3	0.888	-0.648	None	0.0	0.0	0.0	0.0	-0.5	-0.5	0.112	0.139	0.433	0.754	0.016	0.0	None	1.0	None
testneg_929	-0.224	-3	1.318	-3	23.197	0.025	0.027	0.0	0.0	-0.5	-0.5	0.257	0.414	0.794	0.496	0.009	0.817	39.823	1.0	0.754
testneg_930	-0.852	-3	1.424	-3	21.389	0.039	0.617	0.009	0.056	-0.5	-0.5	0.639	0.702	0.216	0.261	0.006	0.553	31.878	1.0	0.479
testneg_931	0.236	-3	0.011	-3	11.25	0.052	0.032	0.0	0.0	-0.5	-0.5	0.123	0.123	0.946	0.911	0.01	0.021	60.149	2.0	1.155
testneg_932	3.276	-3	0.994	-3	12.736	0.057	0.052	0.044	0.036	-0.5	-0.5	0.318	0.522	0.223	0.366	0.026	0.377	16.471	1.0	None
testneg_933	0.153	-3	-0.212	-3	44.334	0.0	0.006	0.006	0.016	-0.5	-0.5	0.169	0.273	0.755	0.675	0.297	0.117	76.975	1.0	None
testneg_934	0.579	-3	3.475	-3	28.3	0.013	0.129	0.029	0.013	0.854	-0.5	0.197	None	0.326	0.214	0.0	0.018	132.51	1.333	None
testneg_935	0.359	-3	0.428	-3	13.691	0.023	0.066	0.028	0.754	-0.5	-0.5	0.228	0.584	0.447	0.167	0.0	0.019	41.877	1.0	0.163
testneg_936	0.574	-3	2.411	-3	17.966	0.0	0.564	0.097	0.0	-0.5	-0.5	0.749	0.394	0.159	0.319	0.115	0.256	30.21	1.0	0.099
testneg_937	2.448	-3	0.386	-3	None	0.01	0.019	0.025	0.013	0.073	-0.5	0.707	0.112	0.261	1.24	0.001	0.0	69.063	1.5	-0.555
testneg_938	-0.32	-3	0.268	0.05	16.633	0.052	0.033	0.045	0.011	-0.5	-0.5	0.596	0.219	0.222	0.149	0.02	0.006	16.852	1.5	0.036
testneg_939	0.759	-3	0.641	-3	None	0.0	0.0	0.03	0.006	-0.5	-0.5	0.639	None	0.243	0.441	0.002	0.0	68.14	1.5	-0.956
testneg_940	1.953	-3	-0.029	-3	10.833	0.026	0.061	0.0	0.019	-0.5	-0.5	0.637	0.612	0.467	0.555	0.053	0.216	34.321	1.0	1.619
testneg_941	2.919	-3	-0.373	-3	10.0	0.037	0.032	0.778	0.579	-0.5	-0.5	0.825	0.623	0.052	0.379	0.122	0.336	20.599	1.0	3.37
testneg_942	0.195	-3	-0.195	-3	8.452	0.0	0.047	0.0	0.567	-0.5	-0.5	0.429	0.146	0.128	0.356	0.015	0.737	43.706	1.0	-0.048
testneg_943	0.685	-3	0.431	-3	None	0.759	0.026	0.0	0.0	-0.5	-0.5	0.604	None	0.246	0.395	None	0.933	None	1.0	None
testneg_944	3.885	-3	2.903	-3	18.889	0.046	0.041	0.019	0.016	-0.5	-0.5	0.74	0.112	0.144	0.699	None	0.88	None	1.0	-0.808
testneg_945	1.049	-3	-0.111	-3	None	0.078	0.0	0.047	0.006	-0.5	-0.5	0.541	0.123	0.516	1.011	None	None	None	None	0.395
testneg_946	-0.531	-3	-0.111	-3	None	0.697	0.769	0.032	0.039	-0.5	-0.5	0.153	None	0.634	0.466	0.03	0.047	29.205	1.0	-0.935
testneg_947	0.646	-3	0.499	-3	40.218	0.083	0.029	0.022	0.006	-0.5	-0.5	0.639	0.495	0.155	0.472	None	None	56.695	1.5	-0.681
testneg_948	2.37	-3	3.838	-3	20.87	0.806	0.006	0.052	0.013	-0.5	-0.5	0.566	0.145	0.623	0.768	0.054	0.871	28.561	1.0	-0.998
testneg_949	3.003	-3	2.608	-3	None	0.731	0.068	0.103	0.065	-0.5	-0.5	0.698	0.251	0.197	0.401	0.009	0.014	24.348	1.5	None
testneg_950	1.898	-3	2.136	-3	10.417	0.022	0.006	0.152	0.038	-0.5	-0.5	None	0.17	0.144	0.548	0.212	0.317	None	1.0	None
testneg_951	0.951	0.883	-0.241	-3	11.047	0.046	0.048	0.702	0.019	-0.5	-0.5	0.639	0.233	0.143	0.777	0.046	0.624	36.773	1.0	-0.048
testneg_952	-0.465	-3	1.094	-3	16.817	0.045	0.0	0.0	0.0	-0.5	-0.5	0.343	0.146	0.251	0.441	0.009	0.0	None	1.0	None
testneg_953	1.503	-3	0.692	-3	19.525	0.085	0.011	0.088	0.009	-0.5	-0.5	0.685	0.544	0.138	0.255	0.003	0.898	33.765	1.0	-0.133
testneg_954	2.095	-3	0.374	-3	None	0.032	0.009	0.675	0.01	-0.5	-0.5	0.54	0.29	0.133	0.449	0.016	0.0	30.024	1.5	1.767
testneg_955	-0.097	-3	0.351	-3	33.127	0.64	0.008	0.026	0.0	-0.5	-0.5	0.563	0.488	0.384	0.446	0.145	0.0	74.594	1.0	None
testneg_956	0.73	-3	0.537	-3	12.708	0.141	0.148	0.034	0.021	-0.5	-0.5	0.775	0.146	0.182	0.57	0.01	0.02	24.621	1.5	None
testneg_957	0.418	-3	0.359	-3	14.091	0.0	0.023	0.009	0.028	-0.5	-0.5	0.659	0.228	0.422	0.447	None	0.119	64.623	1.0	-0.681
testneg_958	5.32	-3	2.836	-3	26.667	0.012	0.109	0.04	0.063	-0.5	-0.5	0.38	0.678	0.716	0.48	0.157	0.096	62.11	1.0	-0.091
testneg_959	-0.145	-3	0.51	-3	19.419	0.021	0.057	0.0	0.084	-0.5	-0.5	0.701	0.572	0.241	0.166	0.158	0.468	31.19	1.0	4.215
testneg_960	4.29	-3	3.163	-3	10.417	0.015	0.05	0.0	0.06	-0.5	-0.5	0.639	0.123	0.115	1.094	None	None	24.469	1.0	None
testneg_961	1.303	0.834	4.975	-3	18.333	0.105	0.119	0.037	0.0	-0.5	-0.5	0.17	0.133	0.192	0.777	0.048	0.067	56.348	1.5	0.057
testneg_962	0.606	-3	0.642	-3	16.012	0.019	0.013	0.803	0.009	-0.5	-0.5	0.704	0.318	0.062	0.368	0.046	0.581	35.779	1.0	3.117
testneg_963	3.175	3.175	0.387	-3	18.455	0.502	0.059	0.066	0.015	-0.5	-0.5	0.648	0.545	0.148	0.309	0.037	0.009	54.03	1.0	-1.504
testneg_964	0.601	-3	0.673	-3	6.944	0.0	0.011	0.034	0.092	0.893	-0.5	0.631	0.754	0.167	0.297	0.023	0.492	17.428	1.0	0.353
testneg_965	4.122	-3	2.629	-3	10.833	0.031	0.057	0.019	0.0	-0.5	-0.5	0.685	0.155	0.056	0.416	0.0	0.0	None	1.0	1.26
testneg_966	0.633	-3	3.614	0.538	10.229	0.019	0.13	0.0	0.025	-0.5	-0.5	0.112	0.167	0.483	0.63	0.016	0.217	27.805	1.0	-1.526
testneg_967	0.462	-3	0.37	-3	19.42	0.054	0.036	0.071	0.019	-0.5	-0.5	0.608	0.354	0.3	0.434	0.336	0.244	15.07	1.0	0.163
testneg_968	3.4	-3	0.044	-3	None	0.019	0.019	0.006	0.01	-0.5	-0.5	0.673	0.112	0.386	0.879	0.032	None	None	1.0	None
testneg_969	-0.67	-3	1.512	-3	None	0.017	None	0.0	None	-0.5	-0.5	0.172	None	0.199	None	None	None	None	None	None
testneg_970	3.895	3.895	3.601	1.456	18.614	0.633	0.131	0.022	0.01	-0.5	-0.5	None	0.68	0.148	0.181	None	0.634	37.001	1.0	None
testneg_971	1.331	-3	-0.04	-3	13.535	0.045	0.078	0.025	0.013	-0.5	-0.5	0.601	0.182	0.193	1.138	0.158	0.8	21.167	1.0	None
testneg_972	1.494	-3	0.923	-3	33.645	0.009	0.025	0.0	0.0	-0.5	-0.5	0.685	0.251	0.115	0.266	0.099	0.019	101.043	1.333	0.416
testneg_973	0.198	-3	1.515	-0.224	29.078	0.767	0.085	0.0	0.0	-0.5	-0.5	0.199	0.618	0.503	0.393	0.066	0.0	35.877	1.0	0.733
testneg_974	0.837	-3	0.667	-3	None	0.0	None	0.0	None	-0.5	-0.5	0.123	None	1.201	None	None	None	None	None	None
testneg_975	-0.007	-3	-0.212	-3	None	0.032	0.025	0.0	0.039	-0.5	-0.5	0.38	None	0.566	0.302	None	None	None	1.333	None
testneg_976	0.933	-3	0.249	-3	18.741	0.071	0.056	0.019	0.0	-0.5	-0.5	0.683	0.204	0.389	0.508	0.033	0.016	34.149	1.0	-1.399
testneg_977	-0.144	-3	2.467	-3	29.306	0.703	0.717	0.013	0.0	-0.5	-0.5	0.271	0.289	0.796	0.316	0.042	0.516	40.418	1.0	5.185
testneg_978	3.192	0.498	2.014	-3	10.0	0.047	0.019	0.19	0.021	-0.5	-0.5	0.756	0.807	0.107	0.262	0.073	0.751	13.143	1.0	0.838
testneg_979	0.529	-3	0.397	-3	39.642	0.024	0.656	0.006	0.006	-0.5	-0.5	0.627	0.492	0.173	0.35	None	0.011	None	1.333	2.083
testneg_980	0.224	-3	0.683	-0.06	None	0.025	0.017	0.0	0.009	-0.5	-0.5	0.663	0.194	0.236	1.005	0.032	0.6	64.735	1.0	0.268
testneg_981	2.653	-3	0.284	-3	21.389	0.646	0.035	0.0	0.006	-0.5	-0.5	0.473	0.806	0.3	0.121	0.017	0.028	None	1.5	None
testneg_982	1.113	-3	0.822	-3	None	0.089	None	0.013	None	-0.5	-0.5	0.146	None	0.5	None	None	None	None	None	None
testneg_983	1.498	-3	0.556	-3	None	0.025	0.017	0.0	0.0	-0.5	-0.5	0.112	0.553	1.068	0.343	0.557	0.025	100.805	1.5	-0.407
testneg_984	0.674	-3	1.062	-3	12.727	0.032	0.089	0.0	0.16	-0.5	-0.5	0.281	0.403	0.833	0.35	None	1.0	46.148	1.0	0.31
testneg_985	-1.1	-3	0.099	-3	None	0.013	0.013	0.0	0.025	-0.5	-0.5	0.272	0.242	0.329	0.471	None	0.0	None	2.0	None
testneg_986	1.295	0.981	1.123	-3	21.035	0.67	0.013	0.0	0.0	-0.5	-0.5	0.52	0.112	0.434	0.561	0.003	0.721	32.032	1.0	None
testneg_987	0.884	-3	3.96	-3	10.417	0.041	0.019	0.006	0.013	-0.5	-0.5	0.586	0.783	0.202	0.289	0.022	0.0	None	1.5	0.986
testneg_988	2.392	-3	0.676	-3	13.514	0.677	0.042	0.049	0.011	-0.5	-0.5	0.551	0.271	0.343	0.965	0.057	0.0	36.538	1.5	-1.146
testneg_989	-0.419	-3	0.508	-3	13.514	0.046	0.038	0.039	0.637	-0.5	-0.5	0.289	0.112	0.306	0.641	0.0	0.0	53.02	1.0	0.268
testneg_990	-0.131	-3	4.26	-3	None	0.057	0.006	0.013	0.0	-0.5	-0.5	0.139	0.398	0.178	0.211	0.002	0.002	45.971	1.5	0.353
testneg_991	-0.677	-3	0.346	0.134	None	0.008	0.05	0.0	0.06	-0.5	-0.5	0.112	0.123	1.228	1.094	None	None	None	1.0	None
testneg_992	0.411	-3	3.852	-3	29.655	0.017	0.708	0.025	0.017	-0.5	-0.5	0.796	0.488	0.198	0.427	0.04	0.0	27.484	1.5	-0.154
testneg_993	0.68	-3	0.292	-3	29.484	0.081	0.019	0.0	0.022	-0.5	-0.5	0.445	0.39	0.146	0.096	0.101	0.0	57.388	1.5	-0.133
testneg_994	1.21	-3	-0.346	-3	None	0.029	0.029	0.013	0.0	-0.5	-0.5	0.144	0.546	0.415	1.252	None	None	52.31	2.0	-0.766
testneg_995	4.223	-3	-0.406	-1.303	None	0.03	0.006	0.0	0.013	-0.5	-0.5	0.331	0.132	0.202	1.359	0.002	0.0	59.553	1.333	None
testneg_996	4.451	-3	1.23	-3	10.833	0.793	0.006	0.066	0.042	-0.5	-0.5	0.477	0.546	0.357	0.272	0.071	0.187	26.465	1.0	0.88
testneg_997	0.437	-3	0.453	0.437	10.229	0.009	0.036	0.0	0.186	-0.5	-0.5	0.362	0.825	0.19	0.211	0.005	0.789	20.316	1.0	0.754
testneg_998	0.314	-3	1.936	-3	32.556	0.061	0.062	0.0	0.013	-0.5	-0.5	0.626	0.123	0.233	0.58	0.04	0.025	32.933	1.0	None
testneg_999	1.409	-3	1.121	-3	11.25	0.023	0.009	0.0	0.019	-0.5	-0.5	0.704	None	0.452	0.417	0.0	0.82	31.423	1.0	-0.66
testneg_1000	0.22	-3	-0.436	-3	18.889	0.0	0.627	0.775	0.024	-0.5	-0.5	0.639	0.414	0.064	0.261	0.05	0.423	46.049	2.0	-0.977
testneg_1001	1.476	-3	2.643	-3	19.719	0.013	0.029	0.0	0.0	-0.5	-0.5	0.146	0.546	0.359	1.252	None	None	38.227	1.5	0.69
testneg_1002	0.505	-3	-0.153	-3	13.516	0.193	0.029	0.006	0.01	-0.5	-0.5	0.196	0.251	0.557	0.643	0.167	0.01	52.077	1.5	None
testneg_1003	3.684	-3	3.912	-3	11.216	0.776	0.723	0.022	0.016	-0.5	-0.5	0.706	0.419	0.184	0.377	0.003	0.006	49.375	1.0	1.133
testneg_1004	2.058	-3	1.603	-3	18.677	0.063	0.022	0.69	0.0	-0.5	-0.5	0.728	0.153	0.222	0.54	0.0	0.821	24.873	1.0	-0.365
testneg_1005	0.482	-3	-0.361	-3	21.969	0.043	0.035	0.0	0.006	-0.5	-0.5	0.325	0.492	0.148	0.41	0.0	0.0	75.92	1.5	None
testneg_1006	1.233	-3	0.49	-3	44.497	0.693	0.006	0.033	0.053	-0.5	-0.5	0.409	0.146	0.163	0.382	0.0	0.012	110.368	1.0	3.159
testneg_1007	0.965	-3	0.683	-3	24.627	0.025	0.031	0.671	0.0	-0.5	-0.5	0.756	0.112	0.278	0.407	0.007	0.0	28.279	1.5	1.598
testneg_1008	0.935	-3	4.081	-3	18.889	0.033	0.019	0.015	0.589	-0.5	-0.5	0.418	0.639	0.238	0.114	0.043	0.374	43.381	1.0	-0.892
testneg_1009	0.133	-3	0.627	0.247	None	0.0	0.012	0.0	0.035	-0.5	-0.5	0.112	0.112	0.469	1.068	0.039	0.301	None	1.0	-0.175
testneg_1010	0.338	-3	0.307	-3	32.866	0.051	0.053	0.009	0.592	-0.5	-0.5	0.589	0.377	0.311	0.23	0.01	0.005	74.605	1.0	-1.188
testneg_1011	0.095	-3	0.234	-3	None	0.585	0.068	0.053	0.0	-0.5	-0.5	0.825	0.282	0.105	0.477	0.001	None	102.149	1.5	-0.85
testneg_1012	4.319	-3	-0.205	-2.268	5.694	0.072	0.019	0.061	0.006	-0.5	-0.5	0.84	0.169	0.23	0.451	0.023	0.754	12.348	1.0	0.585
testneg_1013	0.168	-3	1.34	-3	None	0.115	0.0	0.019	0.0	-0.5	-0.5	0.253	0.231	0.597	0.161	0.03	0.006	51.398	1.333	0.5
testneg_1014	0.647	-3	0.677	-3	25.976	0.013	0.0	0.0	0.006	-0.5	-0.5	0.601	0.212	0.413	0.82	0.054	None	49.174	1.5	None
testneg_1015	0.245	-3	0.167	-3	36.048	0.028	0.032	0.047	0.013	-0.5	-0.5	0.57	None	0.211	0.869	0.0	None	38.082	1.5	0.374
testneg_1016	0.34	-3	0.365	-3	10.0	0.767	0.019	0.026	0.073	-0.5	-0.5	0.682	0.825	0.719	0.099	0.04	0.277	39.058	1.0	-0.998
testneg_1017	1.9	-3	1.85	-3	6.944	0.0	0.026	0.073	0.0	-0.5	-0.5	0.825	0.336	0.262	0.359	0.008	0.747	51.974	1.0	-0.724
testneg_1018	0.62	-0.238	0.963	-3	10.0	0.046	0.019	0.007	0.0	-0.5	-0.5	0.793	None	0.216	0.187	0.0	0.0	69.826	1.5	None
testneg_1019	0.558	-3	3.419	-3	12.819	0.019	0.087	0.022	0.027	-0.5	-0.5	0.755	0.144	0.253	0.601	0.026	0.0	35.734	1.5	None
